STATIONS_ID;MESS_DATUM;QN_3;FX;FM;QN_4;RSK;RSKF;SDK;SHK_TAG;NM;VPM;PM;TMK;UPM;TXK;TNK;TGK;eor
       4931;20191119;   10;   6.5;   1.7;    3;   0.0;   6;    0.000;   0;   7.2;   6.8;  970.48;    3.7;   85.00;    6.7;    0.3;   -2.7;eor
       4931;20191120;   10;   4.3;   1.6;    3;   0.0;   6;    0.000;   0;   7.6;   6.7;  968.95;    2.3;   93.42;    3.7;    0.5;    0.6;eor
       4931;20191121;   10;   3.6;   0.9;    3;   0.0;   0;    3.417;   0;   6.0;   6.6;  963.44;    3.3;   86.21;    8.0;   -1.3;   -5.0;eor
       4931;20191122;   10;   6.0;   1.6;    3;   0.0;   0;    3.767;   0;   5.8;   6.1;  961.08;    0.9;   93.92;    6.4;   -2.1;   -5.0;eor
       4931;20191123;   10;   4.6;   1.3;    3;   0.0;   0;    1.750;   0;   6.0;   6.9;  952.87;    4.0;   84.92;    9.3;   -1.7;   -5.0;eor
       4931;20191124;   10;   3.1;   0.9;    3;   0.0;   0;    0.483;   0;   6.8;   7.3;  960.41;    3.1;   95.29;    6.9;   -0.4;   -3.1;eor
       4931;20191125;   10;   3.6;   1.0;    3;   0.7;   6;    0.000;   0;   7.9;   7.6;  964.47;    3.3;   97.92;    5.5;   -0.3;   -0.8;eor
       4931;20191126;   10;   3.6;   1.0;    3;   0.0;   6;    4.600;   0;   6.4;   8.6;  961.98;    5.7;   93.88;   12.7;    1.9;   -0.9;eor
       4931;20191127;   10;  15.3;   3.3;    3;   1.0;   6;    1.000;   0;   6.8;   8.6;  952.90;    8.7;   77.92;   12.9;    1.3;   -0.2;eor
       4931;20191128;   10;  13.4;   3.7;    3;   0.3;   6;    1.300;   0;   6.5;   9.1;  954.63;    9.1;   78.58;   10.6;    7.0;    3.4;eor
       4931;20191129;   10;  12.3;   3.6;    3;   3.5;   6;    0.017;   0;   7.3;   8.1;  964.45;    5.7;   87.25;    8.5;    1.2;   -0.7;eor
       4931;20191130;   10;   4.1;   1.4;    3;   0.0;   0;    3.583;   0;   4.8;   5.9;  975.49;    2.0;   84.04;    5.7;   -2.3;   -6.5;eor
       4931;20191201;   10;   6.2;   1.8;    3;   0.0;   0;    0.000;   0;   7.2;   5.3;  970.23;    0.8;   82.63;    2.4;   -2.6;   -5.5;eor
       4931;20191202;   10;   6.0;   1.9;    3;   0.0;   7;    6.000;   0;   5.1;   5.1;  977.63;    1.0;   78.33;    3.6;   -1.2;   -3.9;eor
       4931;20191203;   10;   3.1;   1.0;    3;   0.0;   0;    7.917;   0;   3.1;   5.0;  980.87;    0.4;   80.67;    4.8;   -4.6;   -7.8;eor
       4931;20191204;   10;   7.0;   1.5;    3;   0.0;   0;    8.017;   0;   0.6;   4.5;  974.86;   -1.2;   80.88;    4.5;   -5.5;   -8.7;eor
       4931;20191205;   10;   3.1;   0.9;    3;   0.0;   0;    7.883;   0;   0.6;   4.5;  975.22;   -2.2;   86.54;    3.3;   -6.6;  -10.7;eor
       4931;20191206;   10;   9.8;   1.4;    3;   0.2;   6;    7.283;   0;   3.6;   5.2;  971.35;    1.5;   75.63;    8.8;   -6.8;  -10.6;eor
       4931;20191207;   10;  11.8;   3.4;    3;   0.8;   6;    0.250;   0;   6.7;   8.6;  970.74;    7.3;   84.33;    9.1;    5.7;    2.9;eor
       4931;20191208;   10;  17.0;   3.8;    3;   1.7;   6;    3.033;   0;   7.0;   8.4;  965.29;    8.7;   74.58;   11.3;    5.7;    0.9;eor
       4931;20191209;   10;  14.4;   4.5;    3;   2.1;   6;    1.683;   0;   6.7;   7.6;  960.97;    6.2;   80.54;    7.6;    4.2;    2.8;eor
       4931;20191210;   10;  13.9;   3.2;    3;   0.0;   8;    5.150;   0;   2.4;   5.5;  978.05;    1.8;   78.92;    5.7;   -3.6;   -8.0;eor
       4931;20191211;   10;   7.0;   1.6;    3;   7.6;   8;    0.000;   0;   7.3;   5.4;  966.20;    0.5;   84.71;    3.5;   -3.8;   -7.6;eor
       4931;20191212;   10;   9.6;   2.1;    3;   0.6;   8;    2.917;   0;   5.2;   6.1;  957.06;    2.1;   86.04;    5.1;   -2.2;   -7.3;eor
       4931;20191213;   10;  13.4;   4.4;    3;   7.6;   8;    2.000;   0;   7.5;   6.5;  940.31;    2.9;   84.96;    5.8;   -0.5;   -3.3;eor
       4931;20191214;   10;  20.1;   5.7;    3;   1.8;   6;    2.250;   0;   6.8;   6.9;  952.43;    6.2;   73.71;    8.2;    3.0;    0.5;eor
       4931;20191215;   10;  19.5;   4.0;    3;   3.2;   6;    2.567;   0;   7.5;   9.6;  960.71;    9.4;   82.17;   13.9;    5.7;    4.0;eor
       4931;20191216;   10;   3.6;   1.0;    3;   0.0;   0;    5.683;   0;   6.5;   9.0;  963.24;    6.9;   90.71;   12.8;    3.1;   -1.2;eor
       4931;20191217;   10;   5.1;   1.0;    3;   0.0;   6;    3.783;   0;   5.7;   8.0;  962.02;    5.4;   89.54;   10.1;    1.0;   -1.4;eor
       4931;20191218;   10;   4.5;   1.1;    3;   0.5;   6;    2.167;   0;   5.4;   9.2;  971.07;    6.5;   94.67;   11.3;    3.2;   -0.3;eor
       4931;20191219;   10;   5.1;   1.2;    3;   0.0;   0;    5.700;   0;   4.2;   7.6;  966.57;    4.1;   91.96;   10.9;   -0.4;   -2.9;eor
       4931;20191220;   10;   8.2;   1.9;    3;   0.4;   6;    0.333;   0;   6.0;   7.6;  950.35;    5.1;   86.75;   11.1;   -1.8;   -3.8;eor
       4931;20191221;   10;   7.5;   1.5;    3;   2.5;   6;    3.417;   0;   4.9;   7.3;  948.87;    4.3;   87.42;    9.1;    0.4;   -3.6;eor
       4931;20191222;   10;   9.4;   2.8;    3;   2.3;   6;    0.183;   0;   7.6;   8.1;  945.76;    5.9;   87.00;    9.2;    2.8;    0.0;eor
       4931;20191223;   10;  10.1;   3.5;    3;   2.1;   6;    0.917;   0;   7.3;   8.0;  963.75;    5.6;   88.08;    7.2;    4.6;    2.8;eor
       4931;20191224;   10;   8.2;   2.6;    3;   4.2;   6;    0.867;   0;   6.3;   7.7;  969.54;    5.6;   84.75;    8.4;    2.4;   -2.1;eor
       4931;20191225;   10;  17.1;   4.2;    3;   4.3;   6;    0.283;   0;   6.8;   8.0;  973.49;    5.8;   85.83;    7.5;    2.1;   -2.4;eor
       4931;20191226;   10;   5.1;   1.3;    3;   0.0;   6;    1.900;   0;   6.8;   6.7;  977.88;    2.1;   93.83;    4.2;   -0.7;   -4.0;eor
       4931;20191227;   10;   5.7;   1.8;    3;   0.6;   6;    0.000;   0;   7.7;   7.9;  979.62;    4.6;   93.42;    6.7;    3.0;    2.4;eor
       4931;20191228;   10;   5.7;   1.6;    3;   0.0;   0;    5.217;   0;   5.5;   5.4;  990.91;    0.3;   87.00;    3.4;   -4.0;   -7.8;eor
       4931;20191229;   10;   3.1;   1.0;    3;   0.0;   0;    7.833;   0;   2.7;   4.5;  990.31;   -2.0;   85.13;    3.2;   -6.0;   -9.7;eor
       4931;20191230;   10;   3.1;   0.9;    3;   0.0;   0;    7.867;   0;   2.8;   4.7;  986.38;   -1.1;   84.21;    5.0;   -5.6;   -8.2;eor
       4931;20191231;   10;   3.6;   1.0;    3;   0.0;   0;    7.450;   0;   3.8;   5.1;  985.64;    0.2;   82.96;    6.0;   -5.1;   -8.1;eor
       4931;20200101;   10;   2.6;   0.9;    3;   0.0;   0;    7.383;   0;   1.9;   5.3;  985.14;   -0.2;   89.00;    5.3;   -5.5;   -8.9;eor
       4931;20200102;   10;   2.9;   1.0;    3;   0.0;   0;    5.650;   0;   2.8;   4.8;  982.03;   -2.0;   91.83;    2.3;   -5.9;   -9.3;eor
       4931;20200103;   10;  10.6;   2.3;    3;   1.4;   6;    0.683;   0;   7.2;   6.8;  978.48;    3.6;   85.00;    8.5;   -1.9;   -4.4;eor
       4931;20200104;   10;  13.2;   4.4;    3;   0.1;   6;    2.033;   0;   7.5;   6.9;  983.83;    4.4;   81.67;    6.9;    2.4;    0.9;eor
       4931;20200105;   10;   5.1;   1.3;    3;   0.1;   6;    0.050;   0;   6.5;   6.8;  987.95;    3.0;   90.04;    5.0;   -2.0;   -5.3;eor
       4931;20200106;   10;   3.1;   1.0;    3;   0.1;   6;    7.500;   0;   1.0;   5.5;  981.38;   -0.6;   93.38;    4.8;   -4.2;   -7.2;eor
       4931;20200107;   10;   6.7;   1.5;    3;   0.8;   6;    0.567;   0;   5.5;   6.4;  981.92;    2.8;   84.71;    7.2;   -3.1;   -6.3;eor
       4931;20200108;   10;   4.1;   1.2;    3;   0.0;   6;    0.000;   0;   6.5;   6.8;  981.50;    2.8;   89.50;    8.2;   -2.8;   -5.9;eor
       4931;20200109;   10;   7.5;   1.8;    3;   0.3;   6;    4.183;   0;   7.2;   9.2;  974.10;    9.3;   78.46;   14.4;    5.4;    2.8;eor
       4931;20200110;   10;  13.2;   3.5;    3;   1.7;   6;    2.650;   0;   6.8;   8.0;  975.20;    8.1;   74.29;   11.2;    4.8;    3.3;eor
       4931;20200111;   10;   4.1;   1.3;    3;   0.0;   0;    0.800;   0;   5.6;   6.8;  985.17;    3.4;   86.17;    6.2;   -2.4;   -6.2;eor
       4931;20200112;   10;   5.8;   1.2;    3;   0.0;   6;    1.983;   0;   5.7;   5.5;  981.02;   -0.1;   90.54;    3.4;   -4.4;   -8.7;eor
       4931;20200113;   10;   4.6;   1.1;    3;   0.1;   6;    0.500;   0;   6.3;   7.2;  975.31;    3.4;   92.46;    6.8;   -0.2;   -4.1;eor
       4931;20200114;   10;   5.7;   1.9;    3;   0.0;   0;    3.067;   0;   6.0;   6.0;  970.28;    5.7;   67.13;   10.8;   -1.0;   -4.7;eor
       4931;20200115;   10;   9.8;   2.0;    3;   0.0;   0;    7.933;   0;   4.0;   6.6;  973.66;    7.0;   66.83;   13.0;    0.1;   -3.2;eor
       4931;20200116;   10;   4.6;   1.3;    3;   0.0;   0;    5.333;   0;   3.5;   7.7;  980.25;    7.4;   75.54;   12.9;    0.3;   -4.3;eor
       4931;20200117;   10;   5.7;   1.2;    3;   0.4;   6;    3.417;   0;   4.5;   7.2;  974.55;    3.8;   88.75;    9.3;   -2.3;   -6.8;eor
       4931;20200118;   10;   9.3;   2.4;    3;   0.1;   8;    3.250;   0;   6.6;   6.6;  979.71;    4.1;   80.38;    6.5;    1.4;   -0.8;eor
       4931;20200119;   10;   7.2;   2.3;    3;   0.3;   7;    0.350;   0;   7.2;   6.1;  987.95;    1.7;   88.04;    2.9;   -1.6;   -5.3;eor
       4931;20200120;   10;   8.9;   2.5;    3;   0.0;   0;    6.383;   0;   3.5;   5.4;  995.90;    0.7;   84.63;    5.4;   -3.1;   -7.1;eor
       4931;20200121;   10;   5.0;   1.3;    3;   0.0;   0;    6.500;   0;   1.7;   4.7;  992.29;   -1.7;   86.83;    2.6;   -5.0;   -9.9;eor
       4931;20200122;   10;   7.0;   1.5;    3;   0.0;   0;    5.500;   0;   2.7;   4.2;  987.33;   -3.8;   91.13;    0.9;   -7.9;  -10.6;eor
       4931;20200123;   10;   6.2;   1.4;    3;   0.0;   0;    1.233;   0;   6.7;   4.7;  983.05;   -2.5;   91.00;    1.1;   -4.8;   -7.8;eor
       4931;20200124;   10;   3.6;   1.3;    3;   0.0;   0;    7.750;   0;   2.3;   4.9;  977.17;   -0.6;   84.08;    5.7;   -6.0;   -9.8;eor
       4931;20200125;   10;   4.1;   1.0;    3;   0.0;   0;    2.217;   0;   5.0;   5.7;  974.88;    0.2;   91.71;    5.9;   -3.5;   -6.1;eor
       4931;20200126;   10;   3.9;   1.0;    3;   0.0;   0;    3.717;   0;   5.5;   6.1;  972.38;    1.1;   91.46;    8.4;   -3.7;   -6.5;eor
       4931;20200127;   10;   9.9;   2.3;    3;   0.5;   6;    2.833;   0;   7.1;   7.0;  966.59;    5.4;   79.50;   10.6;   -0.5;   -2.9;eor
       4931;20200128;   10;  24.4;   5.7;    3;   6.5;   8;    1.683;   0;   6.5;   6.7;  956.77;    4.4;   79.00;    7.1;    0.7;   -1.5;eor
       4931;20200129;   10;  14.7;   4.8;    3;   0.5;   6;    0.767;   0;   7.0;   6.2;  965.11;    2.9;   82.17;    5.6;    1.0;   -1.8;eor
       4931;20200130;   10;   7.9;   2.5;    3;   1.1;   6;    5.383;   0;   6.9;   7.2;  968.23;    6.3;   75.25;    9.5;    1.6;   -2.8;eor
       4931;20200131;   10;  13.0;   3.7;    3;   0.0;   6;    1.767;   0;   6.9;  11.2;  967.79;   11.7;   81.71;   14.6;    9.2;    3.5;eor
       4931;20200201;    3;  15.9;   3.9;    3;   4.7;   6;    1.900;   0;   6.1;  10.4;  965.31;   11.0;   79.46;   14.3;    8.8;    2.0;eor
       4931;20200202;    3;  14.9;   4.1;    3;  15.1;   6;    0.000;   0;   7.3;  10.9;  967.90;   10.3;   86.08;   13.3;    7.2;    2.9;eor
       4931;20200203;    3;  14.9;   3.2;    3;  10.5;   6;    0.000;   0;   8.0;   9.6;  969.55;    8.2;   87.83;   14.0;    6.7;    6.3;eor
       4931;20200204;    3;  29.2;   7.4;    3;   3.1;   8;    2.700;   0;   7.1;   6.8;  967.94;    4.5;   80.58;   13.9;    0.4;    0.1;eor
       4931;20200205;    3;  11.7;   4.3;    3;   0.0;   0;    5.417;   0;   3.5;   5.5;  984.85;    2.5;   75.71;    5.6;   -2.8;   -7.9;eor
       4931;20200206;    3;   3.6;   1.2;    3;   0.0;   0;    9.267;   0;   1.1;   4.4;  984.67;    0.0;   75.63;    6.3;   -4.4;   -9.1;eor
       4931;20200207;    3;   6.0;   1.9;    3;   0.0;   0;    9.400;   0;   0.0;   4.8;  980.22;    0.0;   79.29;    6.8;   -5.6;   -9.2;eor
       4931;20200208;    3;   3.1;   1.1;    3;   0.0;   0;    9.033;   0;   3.3;   5.6;  977.50;    1.1;   83.38;    8.0;   -4.9;   -8.9;eor
       4931;20200209;    3;  18.3;   3.6;    3;   0.3;   6;    6.900;   0;   5.8;   6.3;  970.73;    7.0;   66.21;   14.1;   -2.1;   -4.9;eor
       4931;20200210;    3;  28.3;  10.0;    3;   5.6;   8;    4.550;   0;   6.7;   7.8;  958.67;    9.8;   63.88;   14.6;    2.0;    0.7;eor
       4931;20200211;    3;  19.2;   8.3;    3;   5.3;   8;    3.067;   0;   5.8;   6.0;  964.63;    4.0;   73.83;    6.7;    0.7;    0.1;eor
       4931;20200212;    3;  16.5;   4.6;    3;   0.3;   8;    3.250;   0;   6.4;   5.9;  972.20;    3.1;   76.88;    5.7;    2.0;   -0.7;eor
       4931;20200213;    3;  14.4;   3.3;    3;   5.5;   6;    0.133;   0;   6.4;   6.4;  964.94;    3.7;   81.33;    8.8;   -2.5;   -5.5;eor
       4931;20200214;    3;  13.2;   3.8;    3;   1.5;   6;    0.950;   0;   6.3;   7.3;  974.29;    5.7;   80.46;    8.9;    0.6;   -3.0;eor
       4931;20200215;    3;   6.0;   1.4;    3;   0.0;   0;    8.600;   0;   5.0;   6.8;  976.73;    5.0;   79.63;   12.2;   -1.3;   -4.2;eor
       4931;20200216;    3;  10.5;   2.6;    3;   0.0;   0;    3.617;   0;   7.0;   7.1;  969.99;   11.1;   56.38;   18.7;    3.9;    1.2;eor
       4931;20200217;    3;  13.7;   3.3;    3;   7.1;   6;    0.000;   0;   7.4;   9.3;  972.18;    9.7;   78.00;   15.6;    5.2;    2.7;eor
       4931;20200218;    3;  13.2;   4.3;    3;   0.0;   6;    5.250;   0;   4.8;   6.3;  979.48;    5.6;   69.88;    7.9;    3.4;    0.6;eor
       4931;20200219;    3;  17.3;   4.7;    3;   1.3;   8;    4.117;   0;   5.5;   6.2;  975.65;    4.2;   75.63;    7.0;    0.4;   -3.1;eor
       4931;20200220;    3;  13.9;   2.7;    3;   0.3;   6;    3.600;   0;   6.3;   6.7;  974.48;    6.1;   71.21;   11.1;    2.4;   -1.6;eor
       4931;20200221;    3;  19.9;   4.2;    3;   0.0;   0;    7.867;   0;   4.8;   5.3;  981.32;    5.1;   61.33;    8.7;   -0.5;   -3.2;eor
       4931;20200222;    3;  13.5;   3.3;    3;   3.0;   6;    7.400;   0;   5.3;   4.8;  980.71;    7.8;   49.21;   14.4;   -1.0;   -5.6;eor
       4931;20200223;    3;  17.5;   6.4;    3;   4.6;   6;    0.583;   0;   7.8;   9.2;  975.83;   10.6;   72.83;   14.3;    6.5;    5.6;eor
       4931;20200224;    3;  13.4;   3.2;    3;   1.2;   6;    3.733;   0;   6.1;   9.1;  972.77;    8.5;   82.17;   14.8;    3.8;    3.6;eor
       4931;20200225;    3;  13.9;   3.7;    3;   7.5;   8;    0.117;   0;   6.3;   8.0;  959.00;    7.1;   78.96;    9.1;    3.2;    1.0;eor
       4931;20200226;    3;  16.1;   5.3;    3;   0.6;   8;    3.033;   0;   7.0;   5.7;  957.09;    2.2;   79.67;    4.8;    0.2;   -0.2;eor
       4931;20200227;    3;  25.2;   5.6;    3;   7.1;   8;    1.950;   0;   7.5;   5.8;  956.86;    1.8;   83.33;    4.6;   -0.1;   -1.2;eor
       4931;20200228;    3;  16.5;   4.4;    3;   1.1;   8;    6.417;   0;   6.3;   5.1;  970.32;    3.5;   65.83;    7.2;    0.2;   -2.0;eor
       4931;20200229;    3;  19.5;   3.3;    3;   1.1;   6;    2.967;   0;   7.4;   7.7;  956.71;    8.9;   68.92;   15.5;    3.5;    0.5;eor
       4931;20200301;    3;  20.9;   4.8;    3;   0.1;   6;    6.467;   0;   6.4;   7.1;  954.00;    8.4;   64.58;   12.4;    4.2;    2.2;eor
       4931;20200302;    3;  10.5;   2.5;    3;   4.4;   6;    2.417;   0;   5.5;   7.1;  947.82;    5.2;   79.67;    9.3;    0.5;   -5.0;eor
       4931;20200303;    3;  14.4;   4.3;    3;   0.0;   6;    2.167;   0;   6.7;   6.1;  958.06;    4.0;   75.00;    6.9;   -0.1;   -3.1;eor
       4931;20200304;    3;   8.6;   2.3;    3;   0.0;   6;    0.600;   0;   5.2;   5.8;  966.32;    3.4;   75.75;    7.6;   -1.5;   -5.5;eor
       4931;20200305;    3;  10.8;   2.4;    3;   7.4;   6;    0.000;   0;   7.8;   7.7;  952.82;    5.1;   86.21;    8.6;    0.1;   -2.2;eor
       4931;20200306;    3;  18.7;   5.6;    3;   4.9;   6;    1.567;   0;   7.6;   7.2;  952.48;    5.3;   81.29;    8.3;    3.2;    2.5;eor
       4931;20200307;    3;  11.1;   4.4;    3;   0.0;   6;    4.800;   0;   5.2;   6.4;  971.73;    4.1;   78.50;    7.4;   -0.2;   -2.6;eor
       4931;20200308;    3;   7.4;   1.9;    3;   1.2;   6;    8.617;   0;   5.8;   6.2;  972.02;    5.7;   68.46;   11.0;   -1.7;   -4.8;eor
       4931;20200309;    3;   9.9;   3.3;    3;   0.1;   6;    3.550;   0;   5.6;   7.3;  969.12;    6.1;   77.83;   10.1;    3.6;    1.0;eor
       4931;20200310;    3;  13.4;   4.7;    3;   8.7;   6;    0.000;   0;   7.5;   8.3;  968.40;    6.5;   84.58;   10.5;    3.4;    0.3;eor
       4931;20200311;    3;  16.1;   5.3;    3;   0.0;   6;    5.517;   0;   5.2;  10.7;  971.11;   12.5;   74.88;   16.0;   10.3;    3.9;eor
       4931;20200312;    3;  14.9;   4.5;    3;   3.2;   6;    2.883;   0;   6.4;   9.8;  968.86;   11.2;   74.04;   16.4;    6.9;    3.4;eor
       4931;20200313;    3;  13.7;   4.9;    3;   0.0;   6;    9.200;   0;   3.1;   6.1;  973.88;    6.2;   65.63;   10.7;    0.4;   -4.5;eor
       4931;20200314;    3;   6.9;   1.2;    3;   0.0;   6;    4.000;   0;   5.6;   5.9;  975.22;    3.6;   76.42;    9.6;   -1.2;   -4.9;eor
       4931;20200315;    3;   8.2;   1.4;    3;   0.0;   0;   10.700;   0;   2.9;   5.9;  971.84;    6.9;   63.63;   15.0;   -1.2;   -6.2;eor
       4931;20200316;    3;   7.0;   1.8;    3;   0.0;   6;   10.617;   0;   3.9;   7.0;  974.14;    9.7;   60.96;   19.0;    0.1;   -3.8;eor
       4931;20200317;    3;   6.2;-999;    3;   0.0;   6;    2.600;-999;   5.9;   8.9;  982.58;   11.1;   68.50;   16.7;    5.7;    1.8;eor
       4931;20200318;    3;   5.1;   1.4;    3;   0.0;   0;    8.150;   0;   2.5;   8.9;  981.37;   10.5;   71.63;   17.7;    2.6;   -1.8;eor
       4931;20200319;    3;   5.5;   1.5;    3;   0.0;   0;   10.533;   0;   2.4;   9.2;  977.28;   11.6;   69.33;   18.4;    4.4;    0.0;eor
       4931;20200320;    3;   7.9;   2.5;    3;   0.0;   6;   10.717;   0;   2.2;   9.3;  973.85;   11.2;   70.79;   17.3;    3.8;   -0.1;eor
       4931;20200321;    3;  10.5;   5.2;    3;  15.2;   8;    0.000;   0;   8.0;   7.1;  974.80;    3.8;   87.83;    8.8;    1.6;    1.4;eor
       4931;20200322;    3;  14.7;   7.1;    3;   0.0;   0;   11.917;   0;   2.2;   4.6;  979.93;    2.5;   63.04;    6.9;   -0.9;   -2.7;eor
       4931;20200323;    3;  14.2;   5.9;    3;   0.0;   0;   12.067;   0;   0.0;   3.0;  984.20;    0.8;   47.08;    5.8;   -3.2;   -9.4;eor
       4931;20200324;    3;  13.7;   4.5;    3;   0.0;   0;   12.033;   0;   0.0;   3.0;  982.31;    1.6;   44.63;    7.3;   -4.0;  -10.4;eor
       4931;20200325;    3;  14.2;   5.6;    3;   0.0;   0;   11.983;   0;   0.3;   3.0;  975.81;    2.4;   43.08;    8.2;   -3.2;   -8.7;eor
       4931;20200326;    3;  10.8;   4.9;    3;   0.0;   0;   10.300;   0;   3.4;   4.2;  970.57;    3.0;   55.08;    8.0;   -2.9;   -6.3;eor
       4931;20200327;    3;   7.2;   2.2;    3;   0.0;   0;   11.733;   0;   2.2;   5.8;  968.70;    7.2;   57.46;   15.3;   -0.9;   -6.3;eor
       4931;20200328;    3;   8.2;   2.1;    3;   0.0;   0;   11.600;   0;   1.0;   6.2;  970.47;    8.9;   57.38;   16.1;    0.2;   -4.6;eor
       4931;20200329;    3;  13.0;   4.8;    3;   5.3;   8;    0.017;   0;   7.6;   6.0;  974.28;    3.7;   76.79;    9.3;    1.0;    0.3;eor
       4931;20200330;    1;  10.5;   4.7;    1;   0.0;   0;    9.783;   0;   3.3;   3.6;  978.35;    1.7;   54.21;    6.1;   -3.5;   -7.4;eor
       4931;20200331;    1;   9.8;   2.4;    1;   0.0;   0;    6.483;   0;   2.7;   3.6;  978.58;    1.5;   55.04;    7.3;   -4.3;   -9.4;eor
       4931;20200401;    1;   6.2;   1.5;    1;   0.0;   0;   12.483;   0;   0.6;   3.7;  972.91;    3.4;   50.29;   10.8;   -4.3;   -9.7;eor
       4931;20200402;    1;   8.6;   2.0;    1;   0.0;   0;   12.450;   0;   0.0;   4.2;  966.42;    5.2;   51.04;   13.0;   -3.2;   -9.0;eor
       4931;20200403;    1;   8.6;   2.7;    1;   0.0;   0;    6.350;   0;   3.2;   5.4;  970.43;    6.4;   57.17;   11.9;   -1.2;   -4.6;eor
       4931;20200404;    1;   7.2;   1.6;    1;   0.0;   0;   12.400;   0;   0.5;   5.7;  976.31;    7.2;   58.54;   14.8;   -1.5;   -6.5;eor
       4931;20200405;    1;   9.6;   2.8;    1;   0.0;   0;   12.733;   0;   0.2;   5.8;  975.68;    9.8;   50.42;   17.9;   -0.5;   -4.4;eor
       4931;20200406;    1;   5.7;   1.6;    1;   0.0;   0;   12.633;   0;   0.3;   6.3;  976.71;   11.9;   48.71;   21.1;    1.2;   -4.7;eor
       4931;20200407;    1;   9.3;   2.0;    1;   0.0;   0;   12.500;   0;   0.2;   6.8;  981.40;   13.2;   48.79;   22.7;    3.1;   -2.3;eor
       4931;20200408;    1;   4.1;   1.4;    1;   0.0;   0;   12.233;   0;   0.3;   6.7;  978.33;   13.4;   46.63;   21.5;    4.0;   -1.4;eor
       4931;20200409;    1;   6.7;   1.5;    1;   0.0;   0;   11.000;   0;   1.4;   7.1;  977.15;   13.6;   50.13;   22.0;    4.5;   -1.4;eor
       4931;20200410;    1;   6.2;   1.8;    1;   0.0;   0;   12.000;   0;   0.7;   7.7;  977.02;   13.7;   51.83;   22.0;    3.6;   -1.2;eor
       4931;20200411;    1;   6.2;   1.6;    1;   0.0;   0;   12.500;   0;   1.0;   7.6;  976.54;   13.9;   51.38;   21.6;    4.9;   -0.7;eor
       4931;20200412;    1;  14.1;   1.9;    1;   2.6;   6;    6.500;   0;   3.6;   8.6;  970.98;   13.1;   60.46;   22.3;    5.7;   -0.5;eor
       4931;20200413;    1;  13.9;   3.7;    1;   0.0;   6;    7.800;   0;   3.0;   8.3;  969.67;   10.3;   68.00;   19.2;    3.4;   -3.9;eor
       4931;20200414;    1;   8.6;   2.5;    1;   0.0;   0;   10.200;   0;   1.5;   4.0;  977.20;    4.3;   49.46;    8.7;   -0.2;   -6.3;eor
       4931;20200415;    1;   6.0;   1.7;    1;   0.0;   0;   12.200;   0;   4.4;   4.4;  976.67;    8.2;   44.63;   18.3;   -1.1;   -6.8;eor
       4931;20200416;    1;   6.2;   1.6;    1;   0.0;   0;   12.150;   0;   3.3;   6.8;  972.00;   12.6;   47.88;   21.7;    1.7;   -4.4;eor
       4931;20200417;    1;   6.5;   1.7;    1;   0.0;   0;    8.383;   0;   5.4;   9.5;  969.50;   15.7;   55.58;   22.9;    6.5;    2.5;eor
       4931;20200418;    1;   9.8;   2.0;    1;   0.0;   6;    6.733;   0;   4.5;  10.7;  969.25;   15.5;   62.88;   23.2;    8.5;    3.0;eor
       4931;20200419;    1;  11.3;   3.5;    1;   0.0;   0;    9.983;   0;   2.7;  10.6;  969.00;   14.5;   65.46;   20.5;    7.3;    2.7;eor
       4931;20200420;    1;  14.4;   6.2;    1;   0.0;   0;   11.700;   0;   2.1;   6.8;  967.55;   12.9;   46.88;   18.4;    7.7;    4.4;eor
       4931;20200421;    1;  14.9;   6.4;    1;   0.0;   0;   12.933;   0;   3.4;   5.6;  966.83;   14.0;   36.13;   20.8;    6.9;    4.4;eor
       4931;20200422;    1;  12.5;   5.1;    1;   0.0;   0;   13.683;   0;   0.0;   5.7;  969.79;   14.5;   35.54;   21.6;    7.4;    0.5;eor
       4931;20200423;    1;   7.4;   1.7;    1;   0.0;   0;   13.700;   0;   0.0;   6.4;  972.06;   13.7;   42.96;   21.1;    3.5;   -2.4;eor
       4931;20200424;    1;  13.0;   3.4;    1;   0.0;   0;   12.483;   0;   3.7;   7.1;  967.00;   14.3;   48.67;   22.4;    4.5;   -1.5;eor
       4931;20200425;    1;   8.1;   3.1;    1;   0.0;   0;   13.567;   0;   0.5;   6.6;  964.74;   13.2;   45.54;   18.8;    6.3;   -1.2;eor
       4931;20200426;    1;   7.9;   1.6;    1;   0.1;   6;   12.217;   0;   2.4;   6.4;  964.02;   12.9;   46.50;   20.2;    2.5;   -3.7;eor
       4931;20200427;    1;  10.3;   2.2;    1;   0.6;   6;    8.633;   0;   4.8;   8.7;  963.34;   15.6;   50.92;   22.8;    9.6;    3.4;eor
       4931;20200428;    1;  12.2;   2.5;    1;   5.8;   6;    1.400;   0;   7.3;  11.0;  961.19;   13.3;   71.83;   18.1;    9.0;    3.7;eor
       4931;20200429;    1;  10.8;   3.0;    1;   5.0;   6;    3.967;   0;   5.8;  10.6;  963.22;   12.3;   74.88;   16.7;    7.4;    2.7;eor
       4931;20200430;    1;  11.5;   3.2;    1;   0.8;   6;    0.717;   0;   7.2;   9.6;  961.12;   11.8;   69.79;   15.6;    8.2;    5.2;eor
       4931;20200501;    1;  13.4;   3.2;    1;   1.3;   6;    5.033;-999;   5.8;   8.9;  960.21;   10.4;   71.63;   15.7;    5.9;    2.8;eor
